,review,label
1242,那您可以先告诉一下故障号码是多少吗？先生，我先看一下。,2
1243,我看不到这个广告的，现在是光信号的红单！,2
1244,嗯您是申报了哪个宽带故障吗？先生？,2
1245,他的,2
1246,他的。,2
1247,啊对，就号码是多少？,2
1248,好吗？说的。,2
1249,28436372！,2
1250,843，然后6439嘛。,2
1251,284366！,2
1252,二八。,2
1253,八六嗯。,2
1254,2843。,2
1255,六六。,2
1256,六三脚。,2
1257,对。,2
1258,您是说这个宽带时间，这个宽带是先故障了，那维修师傅电话号码是多少呢？,2
1259,二。,2
1260,1808162037！,2
1261,180多少呢？,2
1262,8162。,2
1263,3162。,2
1264,九九。,2
1265,七三小三星。,2
1266,嗯,2
1267,那先生，您现在是希望他给您道歉，是这个意思吗？,2
1268,我不是要到钱，我就说嘛我听不见个号码！,2
1269,那您是先给他打电话，让师傅上门先出你的事吗？,2
1270,我不要你给我他们出去，因为他们都我我们的处理好，发个电话过去打电话，他们公司我怎么画？,0
1271,啊抱歉先生抱歉先生，打断您一下，您声音有点小声，我听您说话有点点困难，您是说您先给他打电话，让师傅先上门处理的是吗？,1
1272,我买的，那怎么处理，啊我拿点完了咱们之间我们说弄好给我上网，唉。,2
1273,噢意思就是说您先给那个师傅打电话，就是说问一下您您说您的意思，就是说先给他打个电话，然后说您现在网络有点用不了，,2
1274,是这意思吗？,2
1275,然后现在的话就是说嗯他那边的话就是说很敷衍，然后就是说服务态度很差，对吗？,2
1276,喂。,2
1277,他,2
1278,这个我,2
1279,稍等一下。,2
1280,因为我,2
1281,你,2
1282,呀,2
1283,先生，第一呢我这边帮您直接进行，就是说把您的问题投诉问题反映到后台部门，到时候会有后台工作员核实为您处理。第二，如果说先生您网络出现故障问题的话，您看是否需要我这边直接接到您进行申报故障，让维修师傅上门先处理。,1
1284,网页上装了吗？,2
1285,好，您接电话的话是用您来电号码吗？还是能您其他号码呢？,2
1286,得到的是不叫的这个吗？,2
1287,好，那就是说投诉问题，联系电话也是用您来电号码，故障问题的话也是用您来电号码行吗？,2
1288,然后这个,2
1289,他的那个红包那两个红灯是吧？意思嘛。,2
1290,所以这边帮您看到您这边的话，确实是有故障问题，是光纤线路断签了。,2
1291,哦我就先不管了！,2
1292,但是的。,2
1293,哦那今天那你吧！,2
1294,嗯这边的话有帮您进行加急上报，到时候公司人收到工单会直接与先生联系的好吗？,2
1295,嗯好嗯那。,2
1296,先生，您还有其他问题吗？,2
1297,不对了，没事！,2
1298,感谢您，再见，祝您生活愉快，再见。,2
1299,30859。,2
1300,号客服代表会您服务，您好您帮您。,2
1301,噢你好，我想问一下，就是先前我打电话来咨询，,2
1302,了一哈我那个。,2
1303,安那个。,2
1304,管网。,2
1305,经常。,2
1306,关门那个单子，然后那个安装人员就是是我投诉还是写的肉稍微手。,0
1307,就是说您现在那个光猫是大概买了多长时间了吗？,2
1308,不是的，我是,2
1309,打电话来问了一下。,2
1310,就是我前昨天。,2
1311,在营业厅办那个更换光门的业务。,2
1312,然后我。,2
1313,没有说吹灯，啊然后。,2
1314,嗯。,2
1315,你那边登记就是跟庄伟吹灯啊。,2
1316,步骤，,2
1317,单吗？,2
1318,嗯。,2
1319,一些过这些行业过。,2
1320,嗯那个明吧。,2
1321,就是本金要保障这个宽带，然后这个换光猫吗？,2
1322,你直接给我汇街上一个店我电话了吗？,2
1323,噢你是这个肯定转不过去，是不是？就是说您在营业厅买了光猫之后，然后师傅然后安排师傅过来给您装，然后的话这边就是说是否没有过来，然后就说让我们我们这边1万号帮您做这个崔丹是吧？,2
1324,我,2
1325,我先打电话来问了一会儿，是不是因为后台的问题，然后。,2
1326,那个。,2
1327,按公司没收到单子。,2
1328,然后并没有。,2
1329,催单，然后你那边就给我登记是催单，喽,2
1330,嗯我看一下您这里面有没有单子情况，稍等一下。,2
1331,稍等一下。,2
1332,是我看到这个催单的信息，是向我。,2
1333,我不不是的肌酐！,2
1334,就是问一，哈你可以把那个谁的那个钱销路，嘛,2
1335,噢你是他这个之前那个工作人员催他他这个车辆的信息给你，这个取消不了。,2
1336,章鱼这个我知道，需要问一下，用的是曲折。,2
1337,而你们。,2
1338,公司到时候那个公安款的那个不叫扣钱，嘛,2
1339,嗯这个可能是当时您来电看是不是嗯是以为您这边比较急，要想要这个尽快装上，就可能之前那个工作人员给您做了这个处理单，,2
1340,我现在要求取消去单，,2
1341,我没有退单！,2
1342,所以到出口那里看，,2
1343,不不会去的，嘛,2
1344,但是你是那个你的取消这个词，但我们这个它是取消不了的，他这个人催他，他不能够取消退单的。,2
1345,那您是不是之前的话打了打过1万，哈本来就直接之前的客服人员，然后帮您咨询了我看了一些时间，,2
1346,那就是5点半的样子，哦,2
1347,我不是打电话问，一哈没有喊他去跟。,2
1348,可能他以为你他肯定以为是以为你想要这个师傅快一点过来，交给他这边帮您做退单，那这个确确实取消不了，能够取消我就帮你取消了，那就就是不能没办法做取消。,2
1349,然后现在从。,2
1350,不敢来！,2
1351,你到时候到你这儿，人家公司里边扣那里钱，我又同时干，啊,2
1352,我不再是咨询啊你，我说,2
1353,现在打电我也要找口腔，啊,2
1354,那你说师傅这边给您打电话说他这边要扣钱的是吗？,2
1355,没有我。,2
1356,不是一位。,2
1357,具体因为他们那边就是说师傅他们这边的这个考核是怎么样的，我们这边不是特别清楚，要看师傅他这边有没有给你说过前四个情况，嘛我们这边就是说按照应该是客服人员按照他正常的这个就是,2
1358,程序，然后的话就帮您做了这个催促。,2
1359,我现在要求你后台把。,2
1360,取点钱了，不然我就不用做宽带了！,0
1361,不然我也不，反正关门哦,2
1362,那女士确实抱歉，那个单子确实给您推出这个测不了的。,1
1363,因为它这个只有退单，没有这个取消制单这一项，我这边确实没办法给您做取消。,2
1364,然后只有把这个不干了家，,2
1365,嗯到时候可以问一下这个师傅这边对它是否有这个存在影响吗？因为现在我,2
1366,他这个只是说您之前昨天给您做的这个就是更换终端的这个派单派了这个师傅那去了，他这边肯定就是说就想尽快让公司人给你把这个把设备给您更换好，嘛,2
1367,因为那个安装师傅。,2
1368,就是我朋友，但是。,2
1369,没收到单子，我是喊你后台查也！,2
1370,就直接给我怎么取得。,2
1371,不是那在构想过有统治感，啊,2
1372,确实抱歉，可是之前啊公诉人他这边也没有没有太明白您的意思，他就直接给您做了这个催单。,1
1373,我现在是撤消，不签我就不装，噢,0
1374,不装入单子，然后那个,2
1375,男到宿松路就不再找咖啡吗？,2
1376,就是他们那边的这个考核制度是怎么样的，我这边不是特别清楚，但是主要是您先说这个撤单的这个。,2
1377,这边我确实。,2
1378,是直接点撤单撤不了的。,2
1379,你晚上你好歹得今天我就是把你报上去，开车到不嘛,0
1380,我们这边平台撤不了单，这边有这个用户办了之后只能做这个催单，不能够做，这个就是说比如说取消西单这种的这个是取消不了，嗯,2
1381,这个确实抱歉。,1
1382,那意思不是说我吧我不装过单子，说当时开了是不是就没得多吃得了吗？,2
1383,嗯这个的话我们这边我现在没办法给您确定，,2
1384,因为他们示范的考核情况，我们这边的话这个是查不到的，我我也不知道他们那边是怎么来做这个考核的。,2
1385,唉好了好了，嗯嗯,2
1386,其实抱歉。,1
1387,30357。,2
1388,号客服代表会您服务。,2
1389,您好！请问什么可以帮您。,2
1390,唉你好，我昨天我昨天打电话申请，就是我那个套套餐更改情况，你到现在还没改过来！,0
1391,听到的阶段，,2
1392,就是说在不知情的情况下被改成199的套餐，对吧？那个事情。,2
1393,噢对，两个199,2
1394,号的。,2
1395,那个学生是这样的，哈这个事情的话我们现在还正在处理中，到时候会给你进行回复，好吧先生。,2
1396,已经帮您反映投诉了好吧，我们会主动跟你联系，请保持联系方式畅通好吗？,2
1397,现在还正在这边正在核查中，到时候有结果，现在我们会尽快跟你联系好吧？,2
1398,好的好的。,2
1399,好，那这边您看还有别的问题吗？请问一下。,2
1400,嗯,2
1401,好，感谢来电，祝您生活愉快，再见学生！,2
1402,31188,2
1403,号客服代表为您服务。,2
1404,您好，什么可以帮您？,2
1405,啊我投诉31892！,0
1406,31892号稍等一下。,2
1407,啊什么问题？呢女士？,2
1408,态度有问题，,2
1409,好的，您三个号是处理什么问题，呢然后他给您他是怎么跟您说的呢。,2
1410,模式咨询短信他说他开不通。,0
1411,然后我就说，万一说被绑架，,0
1412,了唉这个。,2
1413,短信发不出去，是不是等受死！,0
1414,他说唉那你可以打110，唉我说都是涨价。,0
1415,怎么可能唉房子还用手机，我说唉保费知道！,0
1416,吗？,2
1417,啊我是砝码，它是走势的。,2
1418,好的，稍等一个不会。,2
1419,来物理啊唉。,2
1420,好的，您稍等，哈我这边给您反馈一下。,2
1421,好的女士，您这边耐心等待一下您的联系电话，给我留一个呢,2
1422,就这个来电，,2
1423,就来电号码是吧？嗯好的，稍等一下，噢就是他刚刚的话给您说的话，就是说嗯就是说嗯让您打110，然后的话也没有说其他的解决方式是吧？,2
1424,对，啊我说你这边能不能上报一下，,2
1425,或者再让就是工人回家后查一下这个短信什么时候开通？,2
1426,他就说唉呀。,2
1427,我真没有没有，反正就是你们一贯的说唉呀我没有办法啊什么，我没有解决方案什么什么，你这个后续后续等待一下什么乱七八糟的，然后然后他也没有然后也没有给你，,0
1428,噢他也没有跟您说其他的一些解决方式是吧？就只是给您说您。,2
1429,对，他就说唉你自己。,2
1430,稍后关注一下自己销售关心的，我跟你妈你一直这样重复，哈,0
1431,啊然后说唉稍后通知一下，非常抱歉，稍后关注一下上道歉，然后我就举个例子，,1
1432,啊我说我忙着找！,2
1433,什么？啊我是老师吗？唉。,2
1434,我知道嘛他说是。,2
1435,的吗？这种的意思可不是这么,2
1436,好的好的，那这样哈女士我这边呢先帮您反馈，然后到时候话我们这边会有值班经理马上给您回电话的话，您这边耐心等待一下。,2
1437,还有那个管！,2
1438,请问一下，您这边能不能就是查一下大概什么时候可以开通，或者说一般别人走的时候是大概什么时候，什么时间,2
1439,我给您看一下，稍等。,2
1440,因为我这个打。电话只要开了就不开了时间，,2
1441,啊这个的话嗯这样话一下你后台这边核实为准的这样吗？我这边先给您挂了之后，马上给您反馈到我们的这个值班经理那边，然后他马上给您回电话过来可以吧？女士不要马上回我，马上我要休息，然后两点钟两点钟回电话是吧？唉好的好的嗯好的好的就帮您配置好了，哈没关系，女士还有其他能帮您的吗？,1
1442,嗯没有了，,2
1443,嗯好的，那祝您生活愉快，再见。,2
1444,嗯。,2
1445,三。,2
1446,181。,2
1447,三,2
1448,号客服代表。,2
1449,会您服务！,2
1450,却什么可以帮您！,2
1451,唉你好你好！,2
1452,是，我这边准备签个宽带。,2
1453,嗯您安装地址在哪里呢？,2
1454,嗯犀浦镇犀浦镇，,2
1455,然后呢,2
1456,基础建。,2
1457,万树森林预期呃,2
1458,那个小区叫什么？,2
1459,万事万树森林。,2
1460,万事。,2
1461,就是10000两万的万世界的世吗？,2
1462,万数生命,2
1463,万树就10000两万的万树是树木的树是吧？对对。,2
1464,万树森林，我帮您查一下有没有端口。,2
1465,你说几天？,2
1466,一些仪器啊。,2
1467,万一是不是在这个。,2
1468,地方。,2
1469,犀浦镇国林路西国林西路88。,2
1470,号那。,2
1471,对对，1.2附近。,2
1472,您。,2
1473,这边平时只能使用宽带呢先生。,2
1474,可以的，我我前面用的是一个199的，我这边早上听到，然后开个99的套餐的。,2
1475,啊你有一条宽带！,2
1476,对，我我那宽带的话是199的，然后比较大了，嘛我现在准备开一个这个。,2
1477,不！,2
1478,您您。,2
1479,这边如果有的话，您就不能不是不是不是不能新装？,2
1480,了。,2
1481,如果你有一条宽带，那您直接把那条宽带降低套，唉能不能像李潇珊档次，嘛,2
1482,后来当初那个业务员他给我办的时候，他没跟我讲那个天猫经营是绑定消费的，或者不能降低。,0
1483,那如果您现在。,2
1484,你要。,2
1485,重新按一条宽带，那您那条款该怎么办？呢,2
1486,然后呢我就暂时不用了。,2
1487,就让它自动注销吗？,2
1488,对，那他会。,2
1489,给您电信。,2
1490,是会被拉入黑名单的，呀,2
1491,那我我这样也没办法，因为那边的话我也取消不了，暂时不了，,0
1492,那您可以把它移机吗，您移过来嘛也比您在在多多一条宽带要要划算得多。,2
1493,你。,2
1494,就算那条降不了套餐，你也是也就199嘛。,2
1495,您如果您您不您。,2
1496,不把那个移过来，您重新开一条，那您不就是,2
1497,那个了吗？您不就是两个宽带的资费了吗？你要给。,2
1498,你什么意思？,2
1499,我我那时我那个套餐是190的话，,2
1500,199嘛是吗？,2
1501,对。,2
1502,199，你过来就用一百九九就行了，呀。,2
1503,因为他。,2
1504,如果有合约，确实没没办法注销的情况！,2
1505,下，你如果打个比方，我跟你。,2
1506,说我现在给您预约了一条宽带，,2
1507,你现在安装好了，那。,2
1508,你是两条宽带的资费！,2
1509,噢您。,2
1510,一一个199，一个99，您觉得这样划算吗？,2
1511,我那边我就不管了，后面自动注销，等,2
1512,他后面自动注销了，你以后身份证是电信的黑名单，那,2
1513,电信呢对那你以后办理电信业务都办不了这些。,2
1514,暂时的话我不管那么多，嘛而且而且你们这边可不可以投诉那些？,0
1515,可以啊,2
1516,到时候投诉的话，怎么投诉呢,0
1517,我就可以为您申请。,2
1518,嗯主要是我现在还不知道那个业务员工号，我一会去问一下，,2
1519,可以您问到以后可以来电打1万号，可以为您记录反映。,2
1520,嗯如果投诉了的话，他可不可以撤销啊这个。,2
1521,投诉，只是说把您的就是意见反映到我们后台参加，,2
1522,嘛到。,2
1523,时候，具体我们后台专家也要去核实它的一个情况。,2
1524,嘛对吧？要合适他当时当当时。,2
1525,是怎么给您办的？有没有给你解释清楚啊这些怎么回事是？,2
1526,您。,2
1527,投诉肯定是有您的诉求，原因是他没给你解释清楚吗？还是怎样影响您不能拆机吗？,2
1528,对吧？我们。,2
1529,要去核实核实您说的对，那就后台后台专家到时候有他自己的一个病毒方式，嘛对吧？那现在我建议您是要,1
1530,安装，您先去找那个。,2
1531,工作人员的电话呀或者工号啊这些，您可以来电我们这边帮您记录这个问题，反应。,2
1532,到我们后来。,2
1533,专家！,2
1534,好吧！,2
1535,嗯唉对，,2
1536,唉不客气，就到时候您是电信黑名单，我也替您着急了！好吧！,1
1537,唉您去找一下那个电话或者工号这些之类的，来电1万！,1
1538,号。,2
1539,为您就是说反映一下您说的您要投诉的这个问题，好吧？,2
1540,嗯好。,2
1541,唉好，您到时候记得找到以后再来电，吧好吧，我就没有为您做任何。,1
1542,操作了是吧？,2
1543,嗯好。,2
1544,请稍后帮我按个一！,2
1545,3167。,2
1546,号客服。,2
1547,代表。,2
1548,为您服务！,2
1549,您好，有什么可以帮您？,2
1550,你好。,2
1551,唉你好，问一下啊,2
1552,怎么样投诉你们中国电信？,0
1553,嗯今天下去有什么问题吗先生？,2
1554,我的问题反应过了，你们后台看不到吗！,0
1555,啊我能看到你这边有投诉问题，就投诉是一个通话费的问题，是吧先生！,2
1556,啊我现现在你们这边那个那个,2
1557,你给我打电话，,2
1558,处理的不满意，我怎么样才能去说？,0
1559,投诉中国电信的整体。,0
1560,用户如果说对这个就比如说是什么业务规则方面的用户，如果说比如说业务规则的信息，这些不认可，比如说业务规则不认可的话，用户可以打我们总经理的服务热线96180承担。,2
1561,不是刚刚来过电话了，嗯,0
1562,这个就是说你们中国电信签订的那种霸王条款的话，,0
1563,我不认可，能不能投诉你们呀。,0
1564,嗯因为因为我我给你看你反映反映的问题，我看一下，您稍等一下。,2
1565,我那个网上说，,2
1566,微信说你们真的了，,2
1567,嗯,2
1568,这边加入，其实你如果是有什么问题，我们这边到时候会给你处理方式来是吧？行，我看你这边行程啊。,2
1569,那个什么经理，就是刚刚那个什么经理已经打电话过来，我的话我解决！,2
1570,然后。,2
1571,他解不了。,2
1572,你说应该是我们后来当然给你回复的，吧现在。,2
1573,是，啊,2
1574,对，因为像如果你稍等一下，我看一下你的意思，你如果说像口碑期之内的话，你比如说你要办理和真正活跃不认可是我跟刚才我跟你说是吧，我们是总经理的服务人选出来，他上一级部门总经理服务热线可以赶快去办。,2
1575,你刚才画刚才给你回的，,2
1576,我不用烦了，我就想问一下你们网上说的那个什么？,0
1577,那个什么通信供水投诉你们可以吗？,0
1578,嗯可以的先生，但是这边好像你这边话有什么问题，我们这边都可以给你，我给你反馈的是吧？,2
1579,那你说我我首先我是付了钱的，我既然是合约的合约，内容的套餐内容，我是有权利去享受的！,0
1580,嗯你说！,2
1581,啊我怕套他们中国并没有向我提供我应该享受的这种套餐。,0
1582,我为什么还要遵守你的合约？首先我要解除合约，不是说我单方面的，,0
1583,是你们中国电信,2
1584,单方面违约了，我还要提起来解除合约是,0
1585,你们中国电信先违反了合约内容，所以,0
1586,我也约。,2
1587,他居然跟我解不了气了，合约这个不是霸王条款，嘛,0
1588,我不投诉你，我干嘛！,0
1589,您稍等一下，我我给你这边再给您加急催促一下，这边安排这边就要给你一个处理方式，是不是？啊,2
1590,啊行。,2
1591,吗？行。,2
1592,这边你要是我给我给你记录下来，因为你对这个两年合约不认可是吧？,2
1593,剩下。,2
1594,两年合格，我认可的呀嗯也一直在用，啊话费我也在交，啊,2
1595,但是中国,2
1596,首先是你们那个电信的工作人员，,2
1597,自己你们对他的,2
1598,培训不到位，他们对自己的业务流程不熟悉，给我造成了困扰，没有给我带来经历，对不对？没有享受到那个那个那个套餐的内容，啊要解决,0
1599,电信的问题跟我没有办法。,0
1600,你之前反映的就是谁是吧？我问一下你之前反映的问题，就是属于这边费用处理问题了，对不对？先生这个问题是吧？,2
1601,费用处理问题是其一，然后就是说没处理，你们费用那个没给我搞好，然后给我造成了,0
1602,停了两次机了。,2
1603,啊你们没没搞好是什么意思吗？先生是真的是改套餐卖什么意思？现在，因为我看你这边去投诉问题，啊。,2
1604,改套餐上一次是这样的，上一次我用了没几天停机了，我听的是那个,2
1605,百三十块钱话费，没几年，然后又停机了，然后那个就是说那个网点什么什么让我省着点用流量，然后后期月底的话给我处理不出来的给我8月底我也不知道他处理没处理，然后今天5号了，我7月31号我又充了120的话费，然后今天又给我停机了！,0
1606,对吧？你扣费的月资费是181个月是吧？你费用是没交够的，呀现在欠6块8毛钱学费。,2
1607,139是139，啊今天的5号，呢你们刚才那个人工已经跟我说过是一号扣费，啊我们。,2
1608,是2号，2号可以是吗？2号可以是吗？,2
1609,一号，他说是一号就扣费了。,2
1610,2号扣月租，现在每个月2号扣月租！,2
1611,就算你2号今天都几号？,0
1612,都5号了，你们那个短信短信也是8月5号，呀,0
1613,我只认短信，啊你们发给我的短信，啊,0
1614,你知道你知道我停机了，当时那一分钟我在干嘛吗！,0
1615,嗯。,2
1616,你给我造成了多大的后果！,0
1617,嗯,2
1618,因为它用户如果说你欠费，比如说你的话在那个2号我们个月之后，你费用就不够，就欠费了这边，然后欠费了之后，然后你这边没缴费它就停机了，现在这种情况。,2
1619,你们的问题跟我有什么关系，短信也不早点吗？,0
1620,我我一直以为月租已经扣过了。,0
1621,嗯,2
1622,你先稍等一下，我看一下。,2
1623,那你你说你也做不了，你也不懂，你把你们那个什么那个什么刚刚你说那个什么金源！,0
1624,嗯96180稍等9180总经理服务热线，,2
1625,嗯加一下区号就可以了，现在90180。,2
1626,7号0830嗯,2
1627,96180是吧？对。,2
1628,好，拜拜。,2
1629,好，祝您3号愉快，再见！,2
1630,6084。,2
1631,号客服代表会您服务您好，是什么可以帮您？,2
1632,喂你好！,2
1633,你好！,2
1634,请问一下，你这边可以投诉吧。,0
1635,嗯可以什么呢？,2
1636,投诉嗯可以的，什么问题呢？,2
1637,是我这边刚开始是按了一个199的宽带，吧然后他有一个天猫精灵那个合约，当时的那个办办放贷的业务也没有给我讲清楚，他直接让我是问我要不要这个天猫经理，然后我就拿了拿了以后我给了钱了，钱以后现在我想降低资费，不能降低，它也没有讲清楚，按照合约是两年的。,0
1638,嗯原意思说你当时的话就那是免费拿那个天方经理，但是他这边是有个活跃两年之内不能降低套餐，然后您现在意思就是想那个修改套餐是吗？,2
1639,对，因为当当时我是天猫精灵的话，那那个业务员没跟我讲清楚，而是我我给了钱是给了钱以后，我拿了一个通报经营，他也没多钱，然后合约是两件事，然后现在的话我想降低资费，降低不了。,0
1640,嗯所以您当时拿那个天猫精灵的话，这边是免费来的，还是那个嗯休废了的，呢。,2
1641,为了。,2
1642,收费是吗？,2
1643,对。,2
1644,噢就是您办理宽带的时候，他这边给你的话就是那个新办安装的时候给你一个店报姓名，然后他他这边意思是说那个有活跃二十四四个月不能修改套餐，是这个意思是吧？,2
1645,对，然后他也没跟我讲那个合约是两年之内不能修改，套餐我也不知道，然后现在我想降低资费，也不能这样滴哦。,0
1646,嗯就是他当时的时候没跟你讲的话，就参与活动不能修改吗？,2
1647,对，他什么都没讲，直接问我要不要天猫精灵，然后就拿了一个拿了一个好像我给了30块钱是吧？是。,2
1648,嗯可以，那您这边留个联系号码吗？我这边跟您反馈一下这个情况。,2
1649,嗯是我的号码还是业务员的号码？,2
1650,啊留个你的联系号码！,2
1651,我给你我给你184！,2
1652,嗯184。,2
1653,8366。,2
1654,8366。,2
1655,2321。,2
1656,2321。,2
1657,对。,2
1658,你参与活动的那个手机是本机吗？,2
1659,对他也好，我刚才的时候他那个号码就是今天我就打了这个号码。,2
1660,嗯可以的，你后面保持电话畅通嘛，费工作联系或是好吧！,2
1661,好的，嗯。,2
1662,好，祝您快再见！,2
1663,867。,2
1664,号客服代表，,2
1665,会您服务，您好，什么可以帮您。,2
1666,喂你好，是这样子的。,2
1667,就是我家的宽带是用的169套餐，然后用了几年的，然后一直硬件跟不上，钱是交上了，是这个意思。,2
1668,你说光包的设备带不动吗？,2
1669,嗯对对，就是我们前世教上的，但是呢然后他只管收钱，然后我们这个光猫就他就不管用了几年了，然后我今今天前两天才发现这个问题，,0
1670,就你们这个,2
1671,就是后续上面的事就是没有跟上就是这个意思。,2
1672,稍等。,2
1673,月底光猫的话只能带动100兆，看看有没有放光猫的活动，稍等一下。,2
1674,现在的活动是在网两年以上的用户之前没有换过的话，是有100块钱的调测费用，,2
1675,可以到营业厅去以旧换新。,2
1676,但我们用了很多年的，然后。,2
1677,两年一半。,2
1678,的时候，,2
1679,才能参加。,2
1680,你听我说我们用了这个光包从买房子开始用了八年的房子不拆，我们是不会换的，因为电信挺好用的，但是但是这几年的话我们网速一直很慢，玩什么都很慢，所以就没发现。,0
1681,嗯今天我看人家发帖我才发现我也是这个问题，她也很久了。,0
1682,明白了吗？,0
1683,所以我感觉我被欺骗了。,0
1684,我要打12306投诉你们。,0
1685,12306是车票的。,2
1686,噢反正就是123，反正就是要投诉你啊。,0
1687,好的，这是公司问题，是我帮你转！,2
1688,就就是这个问题，就是感觉被欺骗的你们就是只管收钱，然后速度跟不上。,0
1689,就这个问题。,2
1690,啊就改套餐之后没有给您说这个光猫怎么承受100兆对吧？,2
1691,对对，没有换。,2
1692,号码是你本金吗？,2
1693,是的。,2
1694,嗯。,2
1695,用了几年呢都是这个问题，又没帮我们争，只管那个地方交钱，只管交钱就完了。,0
1696,是这个意思。,2
1697,就叫我们生了几次急了，但是硬件就没有跟上，从来没跟我们说过。,0
1698,等一下哈先生，我这边做登记！,2
1699,说你没有之前就是之前两年前三年前我们都换109套餐了，换了很多年了，你系统可以查到的。,0
1700,就当时做活动的时候也没跟我们说，因为老人家在家里面，,0
1701,他也不知道这个问题。,2
1702,的。,2
1703,好的联系电话号码就是您本机号对吧？,2
1704,对对。,2
1705,好的，那我这边上报了，麻烦您保持电话畅通，好吧？,2
1706,嗯好勒。,2
1707,唉好，谢谢您，好吧，再见。,1
1708,30973。,2
1709,号客服代表会您服务，您好。,2
1710,请问有什么可以帮您，您好！,2
1711,啊前几天我投诉的那个,0
1712,就是那个什么已支付交，我交那个什么违约金，啊什么利息，啊什么罚款，现在回复！,2
1713,就是在不知情的情况下给您办了一个分期的业务，对吧，17781428143这个号码。,2
1714,我。,2
1715,看一下呢,2
1716,您嗯您没有接到电话吗？我看了一下已经打联系到您很多次了，您在7月31号的话，下午。,2
1717,早上。,2
1718,9,2
1719,后面一直没给您打电话过来，嘛。,2
1720,后面就是好像一个什么眉山的电信它。,2
1721,就是当地的你。,2
1722,妈，他给我打过来，他说他说这个这个办理中！,0
1723,正在办理！,2
1724,然后评价，呢就是不要不要评价他，就是。,2
1725,您留的联系方式是留的153的这个号码吗？联系您。,2
1726,哦。,2
1727,嗯我看您中途有几次都没接电话！,2
1728,这样的。,2
1729,不是没有接电话，是可能信号才说不好，呢。,2
1730,噢好。,2
1731,那我现在那您现在留这个177的还是留那个153的？,2
1732,那就就这个177的两个都留，吗这个153的那个信号太多了！,2
1733,那就留这个137的好吧！,2
1734,行吧行行。,2
1735,啊您一定要保持电话畅通，好吧？,2
1736,嗯还有一个我想问一下，他那个刚才那个就是今天那个什么已支付，,2
1737,他就发短信来，就说什么32块多的钱这个怎么到账，是这么回事情，这个。,2
1738,是返费的一个情况，E支付返费的。,2
1739,然后就您之前投诉的情况就是您之前不清楚有办理那个分期，然后您之前嗯联系了E支付那边告诉您是已经欠了900多了，对吧？,2
1740,噢现在节目后面算了，就是比以前多了。,2
1741,那唉我没有找到分析，啊我我用那个改那个套餐吗？现在改成199的了。,2
1742,这件事情哈。,2
1743,当时这个活动好像就是说这个手机嘛就是要写一个1000块钱的样子。,2
1744,千块钱样子嗯。,2
1745,啊我没有搞这个分期，啊他就没有告诉我，我在搞那个活动，都卖掉了手机，啊我我给他套餐了，我该还是最高的套餐，啊好的！,0
1746,那您稍后一定要接电话好吧，因为这边已经给您反馈过去了，查询清楚以后让那边公司联系，您好，吧。,2
1747,好，谢谢。,1
1748,唉好，先还有什么其他疑问呢？,2
1749,嗯没什么。,2
1750,唉好，那行，来电行。,2
1751,三零。,2
1752,976号。,2
1753,客服代表会您服务。,2
1754,您好，小姐，帮您。,2
1755,问一下我这个卡，,2
1756,昨天我就是投诉你们那个问题咋回事，现在还没给我处理，呢。,0
1757,帮您查询一下您反映的流量问题以及安排公司在正在处理当中，祝您需要时间。,2
1758,您说您今天有个人，成都那边有个电信公司给我打电话，直接没说两句直接就挂了，我不知道你们什么意思，啊。,0
1759,帮您查询一下后台的工作，现在受理当中的，如果您比较着急，稍后呢也可以帮您催促一下。,2
1760,如果你们觉得我说的是假的，你们可以把我7月27号给你们1万号打的那个通话记录，你们拿出来打出来，不是你没有录音吗？你们听一下，到底是我说的还是你们说的？,0
1761,嗯,2
1762,感谢您的建议，刚才说的问题，我们这边的工作人员会尽快处理您联系的，稍后呢我们也会帮您再次去接触一下。,1
1763,可以可以。,1
1764,请问联系电话还是您打过来这个吗？,2
1765,嗯对，我问一下，现在130发了多少流量了？,2
1766,嗯我们没有138，非常抱歉，有129的，您咨询的是这个吗！,1
1767,嗯,2
1768,129的绑定宽带的话，它是国内流量畅享20个G酵素不封顶，但是他只能免费加两张卡。,2
1769,这样如果有第三张卡的话，第三张卡每个月会收十块钱的覆盖费。,2
1770,我现在你这个问题还没处理处理了，我就改成129了，你说谁愿意花个三四十块钱去光放流量吗？我也不知道知道吧？我知道肯定就改成套餐了。,2
1771,好的，刚才您说的问题我们确实已经安排工作人员在处理了，因为是您需要时间，非常抱歉。,1
1772,那稍后我这边也会尽我所能帮您再次去追溯一下。,1
1773,啊你帮我问一下，如果不行那我就再乘一百二九的知道吧！,2
1774,那先生的问题，我这边已经帮您先做，您放心！,1
1775,嗯好好，谢谢啊。,1
1776,不客气，那还有其他需要了解的吗！,2
1777,是一二。,2
1778,四。,2
1779,号客服代表会您服务。,2
1780,您好，其实可以帮您。,2
1781,喂你好，就是昨天我在那个营业厅办理的，那个就是他之前,2
1782,啊不是我升级嘛那个两对照申请三被告的贷款那个活动，结果上个月给我扣了，原来是199，然后多扣了30块钱，昨天我办那个业务的时候说给我取消，然后我说真的回话，他说客户回话，嗯比如说多扣着的，但是到底现在是好久给我赶回来，还是咋个也没说，我就问一下大客户，,0
